Area Code,Date,Product,Product Line,Product Type,State,Territory,Territory Size,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
727,01-09-2013,Chamomile,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,20,30,20,50,33,577,43,10,1,31,81,22
305,01-09-2013,Lemon,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,50,60,20,110,67,391,82,25,1,36,159,58
774,01-09-2013,Lemon,Leaves,Herbal Tea,Massachusetts,East,Major Territory,Decaf,30,40,10,70,45,409,57,17,1,9,109,51
845,01-09-2013,Lemon,Leaves,Herbal Tea,New York,East,Major Territory,Decaf,220,200,90,420,302,"1,518",239,114,1,137,577,147
754,01-09-2013,Mint,Leaves,Herbal Tea,Florida,East,Major Territory,Decaf,60,80,50,140,83,"1,063",99,25,1,79,194,46
845,01-09-2013,Mint,Leaves,Herbal Tea,New York,East,Major Territory,Decaf,190,-110,-180,80,251,"3,948",-139,77,1,-353,119,99
682,01-09-2013,Chamomile,Leaves,Herbal Tea,Texas,South,Major Territory,Decaf,50,70,40,120,53,410,72,17,1,40,133,45
469,01-09-2013,Lemon,Leaves,Herbal Tea,Texas,South,Major Territory,Decaf,40,60,30,100,43,424,64,13,1,42,114,36
562,01-09-2013,Chamomile,Leaves,Herbal Tea,California,West,Major Territory,Decaf,80,130,110,210,100,981,145,28,1,156,261,40
209,01-09-2013,Lemon,Leaves,Herbal Tea,California,West,Major Territory,Decaf,210,270,200,480,251,"1,268",295,77,1,291,582,99
818,01-09-2013,Mint,Leaves,Herbal Tea,California,West,Major Territory,Decaf,40,70,50,110,58,548,74,19,1,64,141,31
719,01-09-2013,Darjeeling,Leaves,Tea,Colorado,Central,Major Territory,Regular,30,50,10,80,45,409,57,17,1,10,109,50
630,01-09-2013,Darjeeling,Leaves,Tea,Illinois,Central,Major Territory,Regular,60,110,80,170,81,588,118,22,1,125,212,34
614,01-09-2013,Darjeeling,Leaves,Tea,Ohio,Central,Major Territory,Regular,80,130,70,210,99,798,150,32,1,129,265,63
719,01-09-2013,Earl Grey,Leaves,Tea,Colorado,Central,Major Territory,Regular,40,50,20,90,51,"1,042",62,15,1,37,120,37
630,01-09-2013,Earl Grey,Leaves,Tea,Illinois,Central,Major Territory,Regular,50,80,40,130,60,656,90,19,1,59,160,50
234,01-09-2013,Earl Grey,Leaves,Tea,Ohio,Central,Major Territory,Regular,80,120,80,200,96,666,134,29,1,120,245,53
719,01-09-2013,Green Tea,Leaves,Tea,Colorado,Central,Major Territory,Regular,50,70,50,120,61,579,79,20,1,70,149,32
561,01-09-2013,Darjeeling,Leaves,Tea,Florida,East,Major Territory,Regular,30,60,50,90,35,875,52,9,1,47,93,20
617,01-09-2013,Darjeeling,Leaves,Tea,Massachusetts,East,Major Territory,Regular,30,40,30,70,29,862,43,8,1,34,77,20
845,01-09-2013,Darjeeling,Leaves,Tea,New York,East,Major Territory,Regular,100,160,130,260,100,981,145,28,1,157,261,39
518,01-09-2013,Earl Grey,Leaves,Tea,New York,East,Major Territory,Regular,130,190,150,320,123,928,179,34,1,197,322,46
754,01-09-2013,Green Tea,Leaves,Tea,Florida,East,Major Territory,Regular,50,80,60,130,51,857,75,14,1,73,134,26
617,01-09-2013,Green Tea,Leaves,Tea,Massachusetts,East,Major Territory,Regular,20,30,20,50,20,482,30,5,1,19,53,17
718,01-09-2013,Green Tea,Leaves,Tea,New York,East,Major Territory,Regular,80,130,100,210,81,588,118,22,1,125,212,34
310,01-09-2013,Darjeeling,Leaves,Tea,California,West,Major Territory,Regular,80,120,100,200,123,928,179,34,1,199,322,45
650,01-09-2013,Earl Grey,Leaves,Tea,California,West,Major Territory,Regular,50,80,70,130,81,588,118,22,1,125,212,34
530,01-09-2013,Green Tea,Leaves,Tea,California,West,Major Territory,Regular,30,70,40,100,60,656,90,19,1,58,160,51
319,01-09-2013,Chamomile,Leaves,Herbal Tea,Iowa,Central,Small Territory,Decaf,210,300,210,510,253,"1,686",336,83,1,326,628,116
314,01-09-2013,Chamomile,Leaves,Herbal Tea,Missouri,Central,Small Territory,Decaf,30,60,10,90,44,325,62,40,1,-10,113,69
262,01-09-2013,Chamomile,Leaves,Herbal Tea,Wisconsin,Central,Small Territory,Decaf,40,90,70,130,57,349,94,17,1,79,161,41
515,01-09-2013,Lemon,Leaves,Herbal Tea,Iowa,Central,Small Territory,Decaf,100,160,120,260,122,801,176,39,1,171,318,61
573,01-09-2013,Lemon,Leaves,Herbal Tea,Missouri,Central,Small Territory,Decaf,80,20,-10,100,104,"1,574",11,32,1,-65,123,55
414,01-09-2013,Lemon,Leaves,Herbal Tea,Wisconsin,Central,Small Territory,Decaf,40,70,60,110,51,857,75,14,1,74,134,25
203,01-09-2013,Lemon,Leaves,Herbal Tea,Connecticut,East,Small Territory,Decaf,50,60,20,110,67,599,83,25,1,36,160,59
603,01-09-2013,Lemon,Leaves,Herbal Tea,New Hampshire,East,Small Territory,Decaf,30,40,10,70,40,244,51,15,1,3,97,49
203,01-09-2013,Mint,Leaves,Herbal Tea,Connecticut,East,Small Territory,Decaf,40,60,40,100,62,"1,059",74,19,1,49,145,41
337,01-09-2013,Chamomile,Leaves,Herbal Tea,Louisiana,South,Small Territory,Decaf,60,90,60,150,69,572,90,22,1,82,169,35
505,01-09-2013,Chamomile,Leaves,Herbal Tea,New Mexico,South,Small Territory,Decaf,10,30,20,40,19,848,29,5,1,19,51,16
580,01-09-2013,Chamomile,Leaves,Herbal Tea,Oklahoma,South,Small Territory,Decaf,60,80,30,140,67,391,82,25,1,36,159,58
985,01-09-2013,Lemon,Leaves,Herbal Tea,Louisiana,South,Small Territory,Decaf,60,80,30,140,67,599,83,25,1,37,160,58
505,01-09-2013,Lemon,Leaves,Herbal Tea,New Mexico,South,Small Territory,Decaf,30,40,20,70,33,"1,003",39,10,1,12,77,31
405,01-09-2013,Lemon,Leaves,Herbal Tea,Oklahoma,South,Small Territory,Decaf,80,130,40,210,93,692,130,84,1,24,238,114
702,01-09-2013,Chamomile,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,100,150,40,250,121,910,169,110,1,39,309,143
503,01-09-2013,Chamomile,Leaves,Herbal Tea,Oregon,West,Small Territory,Decaf,20,30,30,50,25,823,36,7,1,25,65,19
801,01-09-2013,Chamomile,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,40,60,40,100,49,315,71,15,1,50,128,37
509,01-09-2013,Chamomile,Leaves,Herbal Tea,Washington,West,Small Territory,Decaf,80,140,100,220,103,"1,130",155,33,1,135,275,64
702,01-09-2013,Lemon,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,130,210,140,340,162,"1,148",225,53,1,191,412,96
541,01-09-2013,Lemon,Leaves,Herbal Tea,Oregon,West,Small Territory,Decaf,50,70,50,120,61,579,79,20,1,70,149,32
435,01-09-2013,Lemon,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,40,80,50,120,55,453,84,18,1,50,148,50
425,01-09-2013,Lemon,Leaves,Herbal Tea,Washington,West,Small Territory,Decaf,40,60,50,100,48,834,71,13,1,70,127,24
702,01-09-2013,Mint,Leaves,Herbal Tea,Nevada,West,Small Territory,Decaf,100,160,120,260,122,801,176,39,1,171,318,61
435,01-09-2013,Mint,Leaves,Herbal Tea,Utah,West,Small Territory,Decaf,80,20,-20,100,104,"1,574",11,32,1,-67,123,56
563,01-09-2013,Darjeeling,Leaves,Tea,Iowa,Central,Small Territory,Regular,210,220,140,430,249,"1,775",249,69,1,230,531,94
573,01-09-2013,Darjeeling,Leaves,Tea,Missouri,Central,Small Territory,Regular,30,50,20,80,39,248,52,12,1,19,97,39
608,01-09-2013,Darjeeling,Leaves,Tea,Wisconsin,Central,Small Territory,Regular,30,60,30,90,46,454,67,14,1,46,120,36
641,01-09-2013,Earl Grey,Leaves,Tea,Iowa,Central,Small Territory,Regular,250,340,210,590,302,"1,783",370,114,1,331,716,147
660,01-09-2013,Earl Grey,Leaves,Tea,Missouri,Central,Small Territory,Regular,20,20,-10,40,24,212,30,9,1,-18,58,42
715,01-09-2013,Earl Grey,Leaves,Tea,Wisconsin,Central,Small Territory,Regular,50,80,10,130,62,612,87,56,1,3,159,85
314,01-09-2013,Green Tea,Leaves,Tea,Missouri,Central,Small Territory,Regular,30,50,10,80,40,244,51,15,1,3,97,49
860,01-09-2013,Darjeeling,Leaves,Tea,Connecticut,East,Small Territory,Regular,40,70,50,110,44,886,64,12,1,61,115,23
603,01-09-2013,Darjeeling,Leaves,Tea,New Hampshire,East,Small Territory,Regular,20,30,20,50,19,848,29,5,1,18,51,17
959,01-09-2013,Green Tea,Leaves,Tea,Connecticut,East,Small Territory,Regular,20,40,30,60,23,809,34,6,1,25,61,17
603,01-09-2013,Green Tea,Leaves,Tea,New Hampshire,East,Small Territory,Regular,0,40,30,40,0,473,43,0,1,46,46,12
775,01-09-2013,Darjeeling,Leaves,Tea,Nevada,West,Small Territory,Regular,160,240,170,400,253,"1,686",336,83,1,328,628,115
541,01-09-2013,Darjeeling,Leaves,Tea,Oregon,West,Small Territory,Regular,10,20,20,30,20,482,30,5,1,19,53,17
801,01-09-2013,Darjeeling,Leaves,Tea,Utah,West,Small Territory,Regular,20,50,10,70,44,325,62,40,1,-10,113,69
206,01-09-2013,Darjeeling,Leaves,Tea,Washington,West,Small Territory,Regular,30,70,40,100,57,349,94,17,1,80,161,40
775,01-09-2013,Earl Grey,Leaves,Tea,Nevada,West,Small Territory,Regular,160,170,110,330,249,"1,775",249,69,1,232,531,93
503,01-09-2013,Earl Grey,Leaves,Tea,Oregon,West,Small Territory,Regular,60,100,60,160,99,798,150,32,1,129,265,63
435,01-09-2013,Earl Grey,Leaves,Tea,Utah,West,Small Territory,Regular,20,40,20,60,39,248,52,12,1,18,97,40
509,01-09-2013,Earl Grey,Leaves,Tea,Washington,West,Small Territory,Regular,30,40,30,70,46,454,67,14,1,46,120,36
775,01-09-2013,Green Tea,Leaves,Tea,Nevada,West,Small Territory,Regular,190,-190,-280,0,302,"6,413",-302,114,1,-638,20,147
971,01-09-2013,Green Tea,Leaves,Tea,Oregon,West,Small Territory,Regular,60,90,60,150,96,666,134,29,1,120,245,53
435,01-09-2013,Green Tea,Leaves,Tea,Utah,West,Small Territory,Regular,10,20,0,30,24,212,30,9,1,-19,58,43
206,01-09-2013,Green Tea,Leaves,Tea,Washington,West,Small Territory,Regular,40,60,10,100,62,612,87,56,1,3,159,85
719,01-10-2013,Decaf Irish Cream,Beans,Coffee,Colorado,Central,Major Territory,Decaf,100,160,150,260,108,971,157,30,1,172,282,41
815,01-10-2013,Decaf Irish Cream,Beans,Coffee,Illinois,Central,Major Territory,Decaf,110,190,160,300,122,789,176,39,1,171,318,61
234,01-10-2013,Decaf Irish Cream,Beans,Coffee,Ohio,Central,Major Territory,Decaf,40,70,30,110,51,503,71,46,1,-7,130,76
772,01-10-2013,Decaf Irish Cream,Beans,Coffee,Florida,East,Major Territory,Decaf,70,110,90,180,91,656,127,28,1,113,232,51
281,01-10-2013,Decaf Irish Cream,Beans,Coffee,Texas,South,Major Territory,Decaf,40,90,80,130,39,541,51,12,1,39,96,25
650,01-10-2013,Decaf Irish Cream,Beans,Coffee,California,West,Major Territory,Decaf,220,-30,-100,190,154,"3,654",-24,50,1,-174,139,93
970,01-10-2013,Decaf Espresso,Beans,Espresso,Colorado,Central,Major Territory,Decaf,100,160,130,260,72,650,110,23,1,83,194,54
773,01-10-2013,Decaf Espresso,Beans,Espresso,Illinois,Central,Major Territory,Decaf,340,370,300,710,239,"1,755",239,66,1,221,509,90
419,01-10-2013,Decaf Espresso,Beans,Espresso,Ohio,Central,Major Territory,Decaf,70,100,70,170,54,404,66,20,1,18,128,54
321,01-10-2013,Decaf Espresso,Beans,Espresso,Florida,East,Major Territory,Decaf,70,110,90,180,86,547,116,28,1,89,215,56
432,01-10-2013,Decaf Espresso,Beans,Espresso,Texas,South,Major Territory,Decaf,40,80,80,120,76,580,111,21,1,116,199,33
415,01-10-2013,Decaf Espresso,Beans,Espresso,California,West,Major Territory,Decaf,230,320,240,550,257,"1,662",341,84,1,334,637,116
719,01-10-2013,Amaretto,Beans,Coffee,Colorado,Central,Major Territory,Regular,120,180,160,300,123,915,179,34,1,197,322,46
614,01-10-2013,Amaretto,Beans,Coffee,Ohio,Central,Major Territory,Regular,40,70,60,110,52,405,71,17,1,39,131,45
303,01-10-2013,Colombian,Beans,Coffee,Colorado,Central,Major Territory,Regular,30,50,50,80,39,541,51,12,1,40,96,24
815,01-10-2013,Colombian,Beans,Coffee,Illinois,Central,Major Territory,Regular,150,220,160,370,154,"1,132",213,50,1,178,391,93
937,01-10-2013,Colombian,Beans,Coffee,Ohio,Central,Major Territory,Regular,30,70,60,100,43,419,64,13,1,42,114,36
954,01-10-2013,Colombian,Beans,Coffee,Florida,East,Major Territory,Regular,60,110,90,170,82,788,123,27,1,95,218,59
857,01-10-2013,Colombian,Beans,Coffee,Massachusetts,East,Major Territory,Regular,50,350,330,400,72,"-3,004",402,23,1,516,505,54
716,01-10-2013,Colombian,Beans,Coffee,New York,East,Major Territory,Regular,210,330,230,540,260,"2,548",390,91,1,367,693,143
432,01-10-2013,Colombian,Beans,Coffee,Texas,South,Major Territory,Regular,350,420,340,770,239,"1,246",281,74,1,275,554,96
909,01-10-2013,Amaretto,Beans,Coffee,California,West,Major Territory,Regular,170,-20,-60,150,122,"2,555",-13,39,1,-110,116,61
818,01-10-2013,Colombian,Beans,Coffee,California,West,Major Territory,Regular,380,580,470,960,260,"2,548",390,91,1,367,693,143
970,01-10-2013,Caffe Mocha,Beans,Espresso,Colorado,Central,Major Territory,Regular,100,180,170,280,76,580,111,21,1,117,199,32
312,01-10-2013,Caffe Mocha,Beans,Espresso,Illinois,Central,Major Territory,Regular,370,520,420,890,257,"1,662",341,84,1,332,637,117
513,01-10-2013,Caffe Mocha,Beans,Espresso,Ohio,Central,Major Territory,Regular,230,240,190,470,161,"1,267",161,45,1,137,343,69
727,01-10-2013,Caffe Mocha,Beans,Espresso,Florida,East,Major Territory,Regular,80,130,50,210,96,683,134,87,1,27,245,116
774,01-10-2013,Caffe Mocha,Beans,Espresso,Massachusetts,East,Major Territory,Regular,30,70,30,100,51,542,65,46,1,-16,124,76
914,01-10-2013,Caffe Mocha,Beans,Espresso,New York,East,Major Territory,Regular,110,-60,-170,50,125,"3,142",-56,113,1,-300,74,146
508,01-10-2013,Regular Espresso,Beans,Espresso,Massachusetts,East,Major Territory,Regular,140,160,120,300,161,"1,267",161,45,1,137,343,69
212,01-10-2013,Regular Espresso,Beans,Espresso,New York,East,Major Territory,Regular,210,510,450,720,239,"1,197",526,66,1,646,815,91
682,01-10-2013,Caffe Latte,Beans,Espresso,Texas,South,Major Territory,Regular,40,70,50,110,72,-868,110,23,1,82,194,55
817,01-10-2013,Caffe Mocha,Beans,Espresso,Texas,South,Major Territory,Regular,70,120,100,190,123,915,179,34,1,197,322,46
714,01-10-2013,Caffe Latte,Beans,Espresso,California,West,Major Territory,Regular,210,220,160,430,239,"1,755",239,66,1,221,509,90
805,01-10-2013,Caffe Mocha,Beans,Espresso,California,West,Major Territory,Regular,110,160,50,270,125,898,173,113,1,40,318,146
641,01-10-2013,Decaf Irish Cream,Beans,Coffee,Iowa,Central,Small Territory,Decaf,0,10,10,10,10,598,13,3,1,-3,25,15
636,01-10-2013,Decaf Irish Cream,Beans,Coffee,Missouri,Central,Small Territory,Decaf,50,80,70,130,65,"1,053",77,20,1,52,151,42
920,01-10-2013,Decaf Irish Cream,Beans,Coffee,Wisconsin,Central,Small Territory,Decaf,80,120,100,200,86,547,116,28,1,91,215,55
985,01-10-2013,Decaf Irish Cream,Beans,Coffee,Louisiana,South,Small Territory,Decaf,70,90,80,160,48,851,70,13,1,67,126,25
505,01-10-2013,Decaf Irish Cream,Beans,Coffee,New Mexico,South,Small Territory,Decaf,110,40,10,150,86,"1,698",23,26,1,-39,116,49
405,01-10-2013,Decaf Irish Cream,Beans,Coffee,Oklahoma,South,Small Territory,Decaf,30,60,60,90,27,859,39,7,1,31,70,18
775,01-10-2013,Decaf Irish Cream,Beans,Coffee,Nevada,West,Small Territory,Decaf,30,60,50,90,31,"1,000",37,9,1,10,72,30
971,01-10-2013,Decaf Irish Cream,Beans,Coffee,Oregon,West,Small Territory,Decaf,50,100,80,150,43,419,64,13,1,43,114,35
435,01-10-2013,Decaf Irish Cream,Beans,Coffee,Utah,West,Small Territory,Decaf,100,160,120,260,79,593,98,30,1,50,189,64
206,01-10-2013,Decaf Irish Cream,Beans,Coffee,Washington,West,Small Territory,Decaf,140,190,100,330,96,683,134,87,1,25,245,117
563,01-10-2013,Decaf Espresso,Beans,Espresso,Iowa,Central,Small Territory,Decaf,0,60,60,60,0,430,43,0,1,46,46,12
417,01-10-2013,Decaf Espresso,Beans,Espresso,Missouri,Central,Small Territory,Decaf,30,80,80,110,32,833,47,8,1,42,84,19
262,01-10-2013,Decaf Espresso,Beans,Espresso,Wisconsin,Central,Small Territory,Decaf,20,50,50,70,22,573,29,7,1,15,54,19
203,01-10-2013,Decaf Espresso,Beans,Espresso,Connecticut,East,Small Territory,Decaf,30,60,50,90,47,375,64,15,1,31,118,43
318,01-10-2013,Decaf Espresso,Beans,Espresso,Louisiana,South,Small Territory,Decaf,20,40,40,60,46,449,67,14,1,45,120,37
505,01-10-2013,Decaf Espresso,Beans,Espresso,New Mexico,South,Small Territory,Decaf,20,30,20,50,39,244,53,12,1,21,98,39
405,01-10-2013,Decaf Espresso,Beans,Espresso,Oklahoma,South,Small Territory,Decaf,50,80,60,130,82,788,123,27,1,96,218,58
775,01-10-2013,Decaf Espresso,Beans,Espresso,Nevada,West,Small Territory,Decaf,10,30,30,40,23,800,35,6,1,25,62,18
503,01-10-2013,Decaf Espresso,Beans,Espresso,Oregon,West,Small Territory,Decaf,140,150,110,290,161,"1,267",161,45,1,135,343,70
435,01-10-2013,Decaf Espresso,Beans,Espresso,Utah,West,Small Territory,Decaf,20,60,60,80,40,881,59,11,1,55,106,22
360,01-10-2013,Decaf Espresso,Beans,Espresso,Washington,West,Small Territory,Decaf,60,90,80,150,80,"1,055",94,24,1,71,185,46
515,01-10-2013,Amaretto,Beans,Coffee,Iowa,Central,Small Territory,Regular,10,30,30,40,21,846,31,5,1,22,55,16
414,01-10-2013,Amaretto,Beans,Coffee,Wisconsin,Central,Small Territory,Regular,40,80,50,120,56,385,70,21,1,22,134,55
515,01-10-2013,Colombian,Beans,Coffee,Iowa,Central,Small Territory,Regular,20,40,30,60,31,"1,000",37,9,1,10,72,30
573,01-10-2013,Colombian,Beans,Coffee,Missouri,Central,Small Territory,Regular,70,100,70,170,79,593,98,30,1,52,189,63
414,01-10-2013,Colombian,Beans,Coffee,Wisconsin,Central,Small Territory,Regular,90,140,60,230,96,683,134,87,1,27,245,116
603,01-10-2013,Amaretto,Beans,Coffee,New Hampshire,East,Small Territory,Regular,30,60,60,90,49,310,71,15,1,49,128,38
203,01-10-2013,Colombian,Beans,Coffee,Connecticut,East,Small Territory,Regular,100,160,130,260,125,"1,119",188,41,1,171,334,73
603,01-10-2013,Colombian,Beans,Coffee,New Hampshire,East,Small Territory,Regular,30,60,50,90,45,447,69,14,1,36,121,45
337,01-10-2013,Colombian,Beans,Coffee,Louisiana,South,Small Territory,Regular,70,90,80,160,48,829,71,13,1,70,127,24
505,01-10-2013,Colombian,Beans,Coffee,New Mexico,South,Small Territory,Regular,50,110,80,160,45,447,69,14,1,34,121,46
918,01-10-2013,Colombian,Beans,Coffee,Oklahoma,South,Small Territory,Regular,130,160,140,290,90,572,115,29,1,110,218,41
503,01-10-2013,Amaretto,Beans,Coffee,Oregon,West,Small Territory,Regular,70,100,50,170,51,503,71,46,1,-7,130,76
435,01-10-2013,Amaretto,Beans,Coffee,Utah,West,Small Territory,Regular,90,110,90,200,65,"1,053",77,20,1,53,151,41
702,01-10-2013,Colombian,Beans,Coffee,Nevada,West,Small Territory,Regular,40,60,30,100,34,240,43,12,1,-3,82,45
503,01-10-2013,Colombian,Beans,Coffee,Oregon,West,Small Territory,Regular,80,130,90,210,60,463,84,19,1,31,153,63
435,01-10-2013,Colombian,Beans,Coffee,Utah,West,Small Territory,Regular,50,100,80,150,47,375,64,15,1,33,118,42
360,01-10-2013,Colombian,Beans,Coffee,Washington,West,Small Territory,Regular,90,140,110,230,68,438,99,21,1,83,178,43
641,01-10-2013,Caffe Mocha,Beans,Espresso,Iowa,Central,Small Territory,Regular,20,50,50,70,23,800,35,6,1,27,62,17
573,01-10-2013,Caffe Mocha,Beans,Espresso,Missouri,Central,Small Territory,Regular,50,90,90,140,40,881,59,11,1,53,106,23
262,01-10-2013,Caffe Mocha,Beans,Espresso,Wisconsin,Central,Small Territory,Regular,110,140,120,250,80,"1,055",94,24,1,71,185,46
959,01-10-2013,Caffe Mocha,Beans,Espresso,Connecticut,East,Small Territory,Regular,40,90,40,130,60,606,84,54,1,1,153,83
603,01-10-2013,Caffe Mocha,Beans,Espresso,New Hampshire,East,Small Territory,Regular,30,60,30,90,45,320,64,41,1,-10,116,71
603,01-10-2013,Regular Espresso,Beans,Espresso,New Hampshire,East,Small Territory,Regular,10,30,10,40,25,209,31,9,1,-18,60,43
504,01-10-2013,Caffe Latte,Beans,Espresso,Louisiana,South,Small Territory,Regular,30,60,10,90,60,-762,84,54,1,1,153,83
505,01-10-2013,Caffe Latte,Beans,Espresso,New Mexico,South,Small Territory,Regular,10,20,10,30,25,-466,31,9,1,-18,60,43
405,01-10-2013,Caffe Latte,Beans,Espresso,Oklahoma,South,Small Territory,Regular,50,80,70,130,91,"-1,785",127,28,1,113,232,51
225,01-10-2013,Caffe Mocha,Beans,Espresso,Louisiana,South,Small Territory,Regular,30,70,70,100,60,329,99,18,1,86,169,41
505,01-10-2013,Caffe Mocha,Beans,Espresso,New Mexico,South,Small Territory,Regular,20,40,10,60,45,320,64,41,1,-9,116,70
580,01-10-2013,Caffe Mocha,Beans,Espresso,Oklahoma,South,Small Territory,Regular,0,30,30,30,21,480,32,5,1,22,56,17
702,01-10-2013,Caffe Latte,Beans,Espresso,Nevada,West,Small Territory,Regular,0,30,30,30,0,430,43,0,1,47,46,11
971,01-10-2013,Caffe Latte,Beans,Espresso,Oregon,West,Small Territory,Regular,40,60,40,100,54,404,66,20,1,18,128,54
435,01-10-2013,Caffe Latte,Beans,Espresso,Utah,West,Small Territory,Regular,20,40,40,60,32,833,47,8,1,42,84,19
206,01-10-2013,Caffe Latte,Beans,Espresso,Washington,West,Small Territory,Regular,10,20,20,30,22,573,29,7,1,15,54,19
775,01-10-2013,Caffe Mocha,Beans,Espresso,Nevada,West,Small Territory,Regular,10,20,20,30,21,846,31,5,1,21,55,17
541,01-10-2013,Caffe Mocha,Beans,Espresso,Oregon,West,Small Territory,Regular,30,70,60,100,52,405,71,17,1,40,131,44
435,01-10-2013,Caffe Mocha,Beans,Espresso,Utah,West,Small Territory,Regular,80,130,110,210,103,564,133,33,1,129,251,46
425,01-10-2013,Caffe Mocha,Beans,Espresso,Washington,West,Small Territory,Regular,40,70,50,110,56,385,70,21,1,24,134,54
720,01-10-2013,Chamomile,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,120,140,110,260,161,"1,267",161,45,1,137,343,69
708,01-10-2013,Chamomile,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,90,150,140,240,123,915,179,34,1,197,322,46
937,01-10-2013,Chamomile,Leaves,Herbal Tea,Ohio,Central,Major Territory,Decaf,0,30,30,30,21,480,32,5,1,24,56,16
720,01-10-2013,Lemon,Leaves,Herbal Tea,Colorado,Central,Major Territory,Decaf,30,60,30,90,51,503,71,46,1,-7,130,76
312,01-10-2013,Lemon,Leaves,Herbal Tea,Illinois,Central,Major Territory,Decaf,20,40,40,60,39,541,51,12,1,40,96,24
